time	ms	value
11:26:46	5995670	1072
11:26:47	5996742	984
11:26:48	5997726	1000
11:26:49	5998726	1024
11:26:50	5999750	972
11:26:51	6000722	1008
11:26:52	6001730	1004
11:26:53	6002734	988
11:26:54	6003722	1036
11:26:55	6004758	1008
11:26:56	6005766	1020
11:26:57	6006786	1052
11:26:58	6007838	1028
11:26:59	6008866	1048
11:27:00	6009914	1072
11:27:01	6010986	1044
11:27:03	6012030	1076
11:27:04	6013106	1072
11:27:05	6014178	988
11:27:06	6015166	1012
11:27:07	6016178	1056
11:27:08	6017234	1116
11:27:09	6018350	1136
11:27:10	6019486	1104
11:27:11	6020590	1012
11:27:12	6021602	1044
11:27:13	6022646	1056
11:27:14	6023702	1076
11:27:15	6024778	1076
11:27:16	6025854	1084
11:27:17	6026938	1076
11:27:19	6028014	1060
11:27:20	6029074	1028
11:27:21	6030102	1052
11:27:22	6031154	1048
11:27:23	6032202	1044
11:27:24	6033246	1000
11:27:25	6034246	1048
11:27:26	6035294	1084
11:27:27	6036378	1108
11:27:28	6037486	1036
11:27:29	6038522	1060
11:27:30	6039582	1060
11:27:31	6040642	1044
11:27:32	6041686	1012
11:27:33	6042698	1040
11:27:34	6043738	1080
11:27:35	6044818	1084
11:27:36	6045902	1044
11:27:37	6046946	1096
11:27:39	6048042	1128
11:27:40	6049170	1160
11:27:41	6050330	1116
11:27:42	6051446	1124
11:27:43	6052570	1148
11:27:44	6053718	1132
11:27:45	6054850	1096
11:27:46	6055946	1092
11:27:48	6057038	1068
11:27:49	6058106	1012
11:27:50	6059118	1028
11:27:51	6060146	1008
11:27:52	6061154	996
11:27:53	6062150	1012
11:27:54	6063162	968
11:27:55	6064130	1036
11:27:56	6065166	1048
11:27:57	6066214	1024
11:27:58	6067238	1084
11:27:59	6068322	1068
11:28:00	6069390	996
11:28:01	6070386	1024
11:28:02	6071410	1016
11:28:03	6072426	988
11:28:04	6073414	956
11:28:05	6074370	952
11:28:06	6075322	944
11:28:07	6076266	936
11:28:08	6077202	924
11:28:09	6078126	892
11:28:10	6079018	896
11:28:10	6079914	880
11:28:11	6080794	868
11:28:12	6081662	880
11:28:13	6082542	916
11:28:14	6083458	908
11:28:15	6084366	892
11:28:16	6085258	884
11:28:17	6086142	916
11:28:18	6087058	936
11:28:18	6087994	968
11:28:19	6088962	984
11:28:20	6089946	992
11:28:21	6090938	956
11:28:22	6091894	936
11:28:23	6092830	968
11:28:24	6093798	920
11:28:25	6094718	956
11:28:26	6095674	976
11:28:27	6096650	940
11:28:28	6097590	980
11:28:29	6098570	952
11:28:30	6099522	936
11:28:31	6100458	976
11:28:32	6101434	956
11:28:33	6102390	948
11:28:34	6103338	988
11:28:35	6104326	1024
11:28:36	6105350	1016
11:28:37	6106366	1020
11:28:38	6107386	1004
11:28:39	6108390	972
11:28:40	6109362	996
11:28:41	6110358	968
11:28:42	6111326	976
11:28:43	6112302	944
11:28:44	6113246	984
11:28:45	6114230	996
11:28:46	6115226	992
11:28:47	6116218	996
11:28:48	6117214	984
11:28:49	6118198	992
11:28:50	6119190	968
11:28:51	6120158	956
11:28:52	6121114	952
11:28:53	6122066	924
11:28:53	6122990	936
11:28:54	6123926	900
11:28:55	6124826	932
11:28:56	6125758	940
11:28:57	6126698	928
11:28:58	6127626	952
11:28:59	6128578	980
11:29:00	6129558	952
11:29:01	6130510	972
11:29:02	6131482	956
11:29:03	6132438	960
11:29:04	6133398	964
11:29:05	6134362	964
11:29:06	6135326	1020
11:29:07	6136346	1040
11:29:08	6137386	1000
11:29:09	6138386	1036
11:29:10	6139422	984
11:29:11	6140406	1012
11:29:12	6141418	976
11:29:13	6142394	964
11:29:14	6143358	940
11:29:15	6144298	976
11:29:16	6145274	960
11:29:17	6146234	940
11:29:18	6147174	972
11:29:19	6148146	968
11:29:20	6149114	928
11:29:21	6150042	964
11:29:22	6151006	936
11:29:22	6151942	936
11:29:23	6152878	960
11:29:24	6153838	916
11:29:25	6154754	960
11:29:26	6155714	944
11:29:27	6156658	952
11:29:28	6157610	980
11:29:29	6158590	980
11:29:30	6159570	992
11:29:31	6160562	972
11:29:32	6161534	948
11:29:33	6162482	952
11:29:34	6163434	940
11:29:35	6164374	940
11:29:36	6165314	948
11:29:37	6166262	964
11:29:38	6167226	948
11:29:39	6168174	980
11:29:40	6169154	928
11:29:41	6170082	984
11:29:42	6171066	948
11:29:43	6172014	972
11:29:43	6172986	948
11:29:44	6173934	968
11:29:45	6174902	972
11:29:46	6175874	976
11:29:47	6176850	992
11:29:48	6177842	988
11:29:49	6178830	1016
11:29:50	6179846	984
11:29:51	6180830	1016
11:29:52	6181846	988
11:29:53	6182834	1024
11:29:54	6183858	1008
11:29:55	6184866	992
11:29:56	6185858	1000
11:29:57	6186858	1004
11:29:58	6187862	956
11:29:59	6188818	976
11:30:00	6189794	1000
11:30:01	6190794	996
11:30:02	6191790	928
11:30:03	6192718	916
11:30:04	6193634	992
11:30:05	6194626	1004
11:30:06	6195630	992
11:30:07	6196622	988
11:30:08	6197610	988
11:30:09	6198598	992
11:30:10	6199590	1008
11:30:11	6200598	988
11:30:12	6201586	1024
11:30:13	6202610	1048
11:30:14	6203658	1092
11:30:15	6204750	1132
11:30:16	6205882	1128
11:30:18	6207010	1156
11:30:19	6208166	1136
11:30:20	6209302	1116
11:30:21	6210418	1068
11:30:22	6211486	1028
11:30:23	6212514	1000
11:30:24	6213514	948
11:30:25	6214462	972
11:30:26	6215434	968
11:30:27	6216402	984
11:30:28	6217386	1032
11:30:29	6218418	984
11:30:30	6219402	980
11:30:31	6220382	1016
11:30:32	6221398	1020
11:30:33	6222418	1028
11:30:34	6223446	996
11:30:35	6224442	1044
11:30:36	6225486	1036
11:30:37	6226522	1048
11:30:38	6227570	1056
11:30:39	6228626	1016
11:30:40	6229642	1060
11:30:41	6230702	1052
11:30:42	6231754	1004
11:30:43	6232758	1036
11:30:44	6233794	1044
11:30:45	6234838	1040
11:30:46	6235878	1088
11:30:47	6236966	1072
11:30:49	6238038	1076
11:30:50	6239114	1100
11:30:51	6240214	1068
11:30:52	6241282	1104
11:30:53	6242386	1080
11:30:54	6243466	1064
11:30:55	6244530	1068
11:30:56	6245598	1056
11:30:57	6246654	1084
11:30:58	6247738	1060
11:30:59	6248798	1088
11:31:00	6249886	1108
11:31:01	6250994	1084
11:31:03	6252078	1088
11:31:04	6253166	1080
11:31:05	6254246	1072
11:31:06	6255318	1060
11:31:07	6256378	984
11:31:08	6257362	968
11:31:09	6258330	1076
11:31:10	6259406	1132
11:31:11	6260538	1156
11:31:12	6261694	1144
11:31:13	6262838	1116
11:31:14	6263954	1072
11:31:16	6265026	1064
11:31:17	6266090	1060
11:31:18	6267150	1060
11:31:19	6268210	1064
11:31:20	6269274	1064
11:31:21	6270338	1044
11:31:22	6271382	1080
11:31:23	6272462	1076
11:31:24	6273538	1068
11:31:25	6274606	1036
11:31:26	6275642	1052
11:31:27	6276694	1060
11:31:28	6277754	1060
11:31:29	6278814	1052
11:31:30	6279866	1044
11:31:31	6280910	1068
11:31:32	6281978	1088
11:31:34	6283066	1076
11:31:35	6284142	1052
11:31:36	6285194	1096
11:31:37	6286290	1080
11:31:38	6287370	1016
11:31:39	6288386	1012
11:31:40	6289398	1004
11:31:41	6290402	984
11:31:42	6291386	1008
11:31:43	6292394	1004
11:31:44	6293398	988
11:31:45	6294386	996
11:31:46	6295382	976
11:31:47	6296358	952
11:31:48	6297310	932
11:31:49	6298242	900
11:31:50	6299142	936
11:31:51	6300078	956
11:31:52	6301034	964
11:31:52	6301998	1020
11:31:54	6303018	1020
11:31:55	6304038	1048
11:31:56	6305086	1052
11:31:57	6306138	1016
11:31:58	6307154	1028
11:31:59	6308182	1032
11:32:00	6309214	980
11:32:01	6310194	1000
11:32:02	6311194	1024
11:32:03	6312218	1044
11:32:04	6313262	1016
11:32:05	6314278	1008
11:32:06	6315286	1032
11:32:07	6316318	1036
11:32:08	6317354	980
11:32:09	6318334	960
11:32:10	6319294	932
11:32:11	6320226	920
11:32:12	6321146	912
11:32:13	6322058	900
11:32:13	6322958	896
11:32:14	6323854	968
11:32:15	6324822	1012
11:32:16	6325834	1044
11:32:17	6326878	1028
11:32:18	6327906	1012
11:32:19	6328918	1000
11:32:20	6329918	988
11:32:21	6330906	956
11:32:22	6331862	960
11:32:23	6332822	980
11:32:24	6333802	984
11:32:25	6334786	996
11:32:26	6335782	976
11:32:27	6336758	996
11:32:28	6337754	1000
11:32:29	6338754	980
11:32:30	6339734	1032
11:32:31	6340766	1044
11:32:32	6341810	1012
11:32:33	6342822	1072
11:32:34	6343894	1080
11:32:35	6344974	1024
11:32:36	6345998	1044
11:32:38	6347042	1044
11:32:39	6348086	1000
11:32:40	6349086	1004
11:32:41	6350090	1036
11:32:42	6351126	1036
11:32:43	6352162	996
11:32:44	6353158	992
11:32:45	6354150	1024
11:32:46	6355174	1028
11:32:47	6356202	1028
11:32:48	6357230	1036
11:32:49	6358266	1024
11:32:50	6359290	1008
11:32:51	6360298	972
11:32:52	6361270	972
11:32:53	6362242	948
11:32:54	6363190	956
11:32:55	6364146	920
11:32:56	6365066	940
11:32:57	6366006	952
11:32:57	6366958	924
11:32:58	6367882	976
11:32:59	6368858	972
11:33:00	6369830	956
11:33:01	6370786	1000
11:33:02	6371786	964
11:33:03	6372750	988
11:33:04	6373738	992
11:33:05	6374730	960
11:33:06	6375690	976
11:33:07	6376666	992
11:33:08	6377658	960
11:33:09	6378618	968
11:33:10	6379586	968
11:33:11	6380554	944
11:33:12	6381498	968
11:33:13	6382466	988
11:33:14	6383454	1012
11:33:15	6384466	1000
11:33:16	6385466	1040
11:33:17	6386506	1068
11:33:18	6387574	1016
11:33:19	6388590	1064
11:33:20	6389654	1096
11:33:21	6390750	1064
11:33:22	6391814	1128
11:33:23	6392942	1100
11:33:25	6394042	1132
11:33:26	6395174	1108
11:33:27	6396282	1080
11:33:28	6397362	1104
11:33:29	6398466	1040
11:33:30	6399506	1056
11:33:31	6400562	1048
11:33:32	6401610	1032
11:33:33	6402642	1056
11:33:34	6403698	1012
11:33:35	6404710	1052
11:33:36	6405762	1040
11:33:37	6406802	1048
11:33:38	6407850	1064
11:33:39	6408914	1020
11:33:40	6409934	1048
11:33:41	6410982	1032
11:33:43	6412014	1016
11:33:44	6413030	1036
11:33:45	6414066	1036
11:33:46	6415102	1004
11:33:47	6416106	1044
11:33:48	6417150	1028
11:33:49	6418178	1004
11:33:50	6419182	1044
11:33:51	6420226	1000
11:33:52	6421226	1032
11:33:53	6422258	1056
11:33:54	6423314	1048
11:33:55	6424362	1084
11:33:56	6425446	1084
11:33:57	6426530	1116
11:33:58	6427646	1116
11:33:59	6428762	1128
11:34:00	6429890	1096
11:34:01	6430986	1076
11:34:03	6432062	1048
11:34:04	6433110	1056
11:34:05	6434166	1000
11:34:06	6435166	1028
11:34:07	6436194	1028
11:34:08	6437222	1016
11:34:09	6438238	1028
11:34:10	6439266	1000
11:34:11	6440266	1040
11:34:12	6441306	1052
11:34:13	6442358	1088
11:34:14	6443446	1096
11:34:15	6444542	1080
11:34:16	6445622	1092
11:34:17	6446714	1072
11:34:18	6447786	1072
11:34:19	6448858	1080
11:34:20	6449938	1104
11:34:22	6451042	1128
11:34:23	6452170	1108
11:34:24	6453278	1076
11:34:25	6454354	1020
11:34:26	6455374	1044
11:34:27	6456418	1044
11:34:28	6457462	1012
11:34:29	6458474	1004
11:34:30	6459478	1020
11:34:31	6460498	1044
11:34:32	6461542	996
11:34:33	6462538	1036
11:34:34	6463574	1044
11:34:35	6464618	996
11:34:36	6465614	1028
11:34:37	6466642	1044
11:34:38	6467686	988
11:34:39	6468674	1024
11:34:40	6469698	1056
11:34:41	6470754	1020
11:34:42	6471774	1036
11:34:43	6472810	1008
11:34:44	6473818	1024
11:34:45	6474842	1040
11:34:46	6475882	1060
11:34:47	6476942	1044
11:34:48	6477986	1024
11:34:50	6479010	1012
11:34:51	6480022	996
11:34:52	6481018	1012
11:34:53	6482030	988
11:34:54	6483018	1000
11:34:55	6484018	1000
11:34:56	6485018	1012
11:34:57	6486030	996
11:34:58	6487026	1012
11:34:59	6488038	1004
11:35:00	6489042	1004
11:35:01	6490046	1016
11:35:02	6491062	1024
11:35:03	6492086	1024
11:35:04	6493110	1036
11:35:05	6494146	1044
11:35:06	6495190	1016
11:35:07	6496206	1048
11:35:08	6497254	1028
11:35:09	6498282	1016
11:35:10	6499298	1036
11:35:11	6500334	1048
11:35:12	6501382	1052
11:35:13	6502434	1088
11:35:14	6503522	1068
11:35:15	6504590	1080
11:35:16	6505670	1088
11:35:17	6506758	1016
11:35:18	6507774	1004
11:35:19	6508778	968
11:35:20	6509746	1004
11:35:21	6510750	1012
11:35:22	6511762	956
11:35:23	6512718	1000
11:35:24	6513718	1016
11:35:25	6514734	1052
11:35:26	6515786	1040
11:35:27	6516826	1040
11:35:28	6517866	1088
11:35:29	6518954	1116
11:35:31	6520070	1056
11:35:32	6521126	1072
11:35:33	6522198	1068
11:35:34	6523266	1076
11:35:35	6524342	1088
11:35:36	6525430	1060
11:35:37	6526490	1092
11:35:38	6527582	1068
11:35:39	6528650	1092
11:35:40	6529742	1096
11:35:41	6530838	1092
11:35:42	6531930	1080
11:35:44	6533010	1080
11:35:45	6534090	1044
11:35:46	6535134	1048
11:35:47	6536182	1048
11:35:48	6537230	1028
11:35:49	6538258	1036
11:35:50	6539294	1044
11:35:51	6540338	1048
11:35:52	6541386	1012
11:35:53	6542398	956
11:35:54	6543354	952
11:35:55	6544306	992
11:35:56	6545298	1016
11:35:57	6546314	1020
11:35:58	6547334	1000
11:35:59	6548334	948
11:36:00	6549282	968
11:36:01	6550250	976
11:36:02	6551226	956
11:36:03	6552182	928
11:36:04	6553110	896
11:36:05	6554006	900
11:36:05	6554906	920
11:36:06	6555826	928
11:36:07	6556754	896
11:36:08	6557650	916
11:36:09	6558566	924
11:36:10	6559490	900
11:36:11	6560390	868
11:36:12	6561258	860
11:36:13	6562118	832
11:36:13	6562950	852
11:36:14	6563802	860
11:36:15	6564662	844
11:36:16	6565506	864
11:36:17	6566370	900
11:36:18	6567270	880
11:36:19	6568150	912
11:36:20	6569062	944
11:36:21	6570006	972
11:36:21	6570978	952
11:36:22	6571930	988
11:36:23	6572918	996
11:36:24	6573914	952
11:36:25	6574866	968
11:36:26	6575834	956
11:36:27	6576790	912
11:36:28	6577702	916
11:36:29	6578618	912
11:36:30	6579530	904
11:36:31	6580434	872
11:36:32	6581306	884
11:36:33	6582190	880
11:36:34	6583070	876
11:36:34	6583946	856
11:36:35	6584802	864
11:36:36	6585666	860
11:36:37	6586526	868
11:36:38	6587394	860
11:36:39	6588254	876
11:36:40	6589130	868
11:36:40	6589998	892
11:36:41	6590890	896
11:36:42	6591786	904
11:36:43	6592690	924
11:36:44	6593614	904
11:36:45	6594518	936
11:36:46	6595454	920
11:36:47	6596374	932
11:36:48	6597306	944
11:36:49	6598250	928
11:36:50	6599178	948
11:36:51	6600126	940
11:36:52	6601066	972
11:36:53	6602038	960
11:36:53	6602998	1000
11:36:54	6603998	968
11:36:55	6604966	992
11:36:56	6605958	968
11:36:57	6606926	984
11:36:58	6607910	996
11:36:59	6608906	988
11:37:00	6609894	996
11:37:01	6610890	980
11:37:02	6611870	1008
11:37:03	6612878	988
11:37:04	6613866	1040
11:37:05	6614906	1052
11:37:06	6615958	1060
11:37:08	6617018	1088
11:37:09	6618106	1060
11:37:10	6619166	1088
11:37:11	6620254	1076
11:37:12	6621330	1092
11:37:13	6622422	1092
11:37:14	6623514	1080
11:37:15	6624594	1116
11:37:16	6625710	1112
11:37:17	6626822	1116
11:37:18	6627938	1124
11:37:20	6629062	1124
11:37:21	6630186	1144
11:37:22	6631330	1096
11:37:23	6632426	1100
11:37:24	6633526	1124
11:37:25	6634650	1112
11:37:26	6635762	1100
11:37:27	6636862	1140
11:37:29	6638002	1068
11:37:30	6639070	1100
11:37:31	6640170	1064
11:37:32	6641234	1092
11:37:33	6642326	1104
11:37:34	6643430	1108
11:37:35	6644538	1060
11:37:36	6645598	1092
11:37:37	6646690	1096
11:37:38	6647786	1132
11:37:39	6648918	1144
11:37:41	6650062	1048
11:37:42	6651110	1084
11:37:43	6652194	1072
11:37:44	6653266	1072
11:37:45	6654338	1092
11:37:46	6655430	1064
11:37:47	6656494	1052
11:37:48	6657546	1084
11:37:49	6658630	1080
11:37:50	6659710	1056
11:37:51	6660766	1052
11:37:52	6661818	1072
11:37:53	6662890	1076
11:37:54	6663966	1056
11:37:56	6665022	1068
11:37:57	6666090	1084
11:37:58	6667174	1076
11:37:59	6668250	1020
11:38:00	6669270	1056
11:38:01	6670326	1068
11:38:02	6671394	1036
11:38:03	6672430	1000
11:38:04	6673430	1016
11:38:05	6674446	1012
11:38:06	6675458	984
11:38:07	6676442	980
11:38:08	6677422	992
11:38:09	6678414	1028
11:38:10	6679442	1000
11:38:11	6680442	988
11:38:12	6681430	1020
11:38:13	6682450	1040
11:38:14	6683490	1088
11:38:15	6684578	1092
11:38:16	6685670	1064
11:38:17	6686734	1000
11:38:18	6687734	1048
11:38:19	6688782	1072
11:38:20	6689854	1028
11:38:21	6690882	1056
11:38:22	6691938	1080
11:38:24	6693018	1076
11:38:25	6694094	1044
11:38:26	6695138	1080
11:38:27	6696218	1080
11:38:28	6697298	1068
11:38:29	6698366	1024
11:38:30	6699390	1040
11:38:31	6700430	1092
11:38:32	6701522	1120
11:38:33	6702642	1044
11:38:34	6703686	1104
11:38:35	6704790	1124
11:38:36	6705914	1048
11:38:37	6706962	972
11:38:38	6707934	1012
11:38:39	6708946	1052
11:38:40	6709998	1092
11:38:42	6711090	1088
11:38:43	6712178	1080
11:38:44	6713258	1088
11:38:45	6714346	1096
11:38:46	6715442	1096
11:38:47	6716538	1100
11:38:48	6717638	1108
11:38:49	6718746	1116
11:38:50	6719862	1120
11:38:51	6720982	1072
11:38:53	6722054	1096
11:38:54	6723150	1144
11:38:55	6724294	1176
11:38:56	6725470	1160
11:38:57	6726630	1072
11:38:58	6727702	1088
11:38:59	6728790	1080
11:39:00	6729870	1036
11:39:01	6730906	1076
11:39:02	6731982	1092
11:39:04	6733074	1040
11:39:05	6734114	1064
11:39:06	6735178	1080
11:39:07	6736258	1048
11:39:08	6737306	1060
11:39:09	6738366	1064
11:39:10	6739430	1040
11:39:11	6740470	1084
11:39:12	6741554	1108
11:39:13	6742662	1076
11:39:14	6743738	1120
11:39:15	6744858	1128
11:39:16	6745986	1128
11:39:18	6747114	1184
11:39:19	6748298	1148
11:39:20	6749446	1148
11:39:21	6750594	1120
11:39:22	6751714	1088
11:39:23	6752802	1144
11:39:24	6753946	1128
11:39:26	6755074	1156
11:39:27	6756230	1152
11:39:28	6757382	1156
11:39:29	6758538	1144
11:39:30	6759682	1140
11:39:31	6760822	1140
11:39:32	6761962	1112
11:39:34	6763074	1104
11:39:35	6764178	1096
11:39:36	6765274	1120
11:39:37	6766394	1116
11:39:38	6767510	1172
11:39:39	6768682	1196
11:39:40	6769878	1152
11:39:42	6771030	1128
11:39:43	6772158	1144
11:39:44	6773302	1136
11:39:45	6774438	1120
11:39:46	6775558	1096
11:39:47	6776654	1112
11:39:48	6777766	1104
11:39:49	6778870	1096
11:39:50	6779966	1136
11:39:52	6781102	1124
11:39:53	6782226	1124
11:39:54	6783350	1076
11:39:55	6784426	1104
11:39:56	6785530	1128
11:39:57	6786658	1124
11:39:58	6787782	1128
11:39:59	6788910	1072
11:40:00	6789982	1112
11:40:02	6791094	1088
11:40:03	6792182	1100
11:40:04	6793282	1124
11:40:05	6794406	1068
11:40:06	6795474	1056
11:40:07	6796530	1100
11:40:08	6797630	1108
11:40:09	6798738	1080
11:40:10	6799818	1120
11:40:11	6800938	1140
11:40:13	6802078	1136
11:40:14	6803214	1168
11:40:15	6804382	1172
11:40:16	6805554	1184
11:40:17	6806738	1176
11:40:18	6807914	1120
11:40:20	6809034	1160
11:40:21	6810194	1144
11:40:22	6811338	1168
11:40:23	6812506	1148
11:40:24	6813654	1144
11:40:25	6814798	1124
11:40:26	6815922	1148
11:40:28	6817070	1088
11:40:29	6818158	1132
11:40:30	6819290	1112
11:40:31	6820402	1128
11:40:32	6821530	1144
11:40:33	6822674	1092
11:40:34	6823766	1128
11:40:35	6824894	1080
11:40:36	6825974	1116
11:40:38	6827090	1136
11:40:39	6828226	1136
11:40:40	6829362	1128
11:40:41	6830490	1160
11:40:42	6831650	1128
11:40:43	6832778	1132
11:40:44	6833910	1156
11:40:46	6835066	1096
11:40:47	6836162	1136
11:40:48	6837298	1156
11:40:49	6838454	1144
11:40:50	6839598	1192
11:40:51	6840790	1232
11:40:53	6842022	1200
11:40:54	6843222	1228
11:40:55	6844450	1204
11:40:56	6845654	1220
11:40:57	6846874	1196
11:40:59	6848070	1168
11:41:00	6849238	1076
11:41:01	6850314	1108
11:41:02	6851422	1152
11:41:03	6852574	1140
11:41:04	6853714	1096
11:41:05	6854810	1148
11:41:06	6855958	1168
11:41:08	6857126	1144
11:41:09	6858270	1120
11:41:10	6859390	1168
11:41:11	6860558	1180
11:41:12	6861738	1160
11:41:13	6862898	1192
11:41:15	6864090	1184
11:41:16	6865274	1104
11:41:17	6866378	1148
11:41:18	6867526	1204
11:41:19	6868730	1168
11:41:20	6869898	1168
11:41:22	6871066	1152
11:41:23	6872218	1160
11:41:24	6873378	1104
11:41:25	6874482	1152
11:41:26	6875634	1180
11:41:27	6876814	1124
11:41:28	6877938	1152
11:41:30	6879090	1132
11:41:31	6880222	1108
11:41:32	6881330	1144
11:41:33	6882474	1136
11:41:34	6883610	1152
11:41:35	6884762	1164
11:41:36	6885926	1112
11:41:38	6887038	1108
11:41:39	6888146	1096
11:41:40	6889242	1064
11:41:41	6890306	1048
11:41:42	6891354	1068
11:41:43	6892422	1028
11:41:44	6893450	1052
11:41:45	6894502	1072
11:41:46	6895574	1056
11:41:47	6896630	1092
11:41:48	6897722	1088
11:41:49	6898810	1088
11:41:50	6899898	1096
11:41:51	6900994	1052
11:41:53	6902046	1076
11:41:54	6903122	1068
11:41:55	6904190	1016
11:41:56	6905206	1064
11:41:57	6906270	1056
11:41:58	6907326	1128
11:41:59	6908454	1148
11:42:00	6909602	1136
11:42:01	6910738	1172
11:42:02	6911910	1136
11:42:04	6913046	1128
11:42:05	6914174	1144
11:42:06	6915318	1104
11:42:07	6916422	1140
11:42:08	6917562	1140
11:42:09	6918702	1108
11:42:10	6919810	1140
11:42:11	6920950	1144
11:42:13	6922094	1144
11:42:14	6923238	1196
11:42:15	6924434	1168
11:42:16	6925602	1196
11:42:17	6926798	1208
11:42:19	6928006	1156
11:42:20	6929162	1188
11:42:21	6930350	1160
11:42:22	6931510	1184
11:42:23	6932694	1200
11:42:24	6933894	1152
11:42:26	6935046	1208
11:42:27	6936254	1140
11:42:28	6937394	1136
11:42:29	6938530	1156
11:42:30	6939686	1096
11:42:31	6940782	1140
11:42:32	6941922	1132
11:42:34	6943054	1128
11:42:35	6944182	1156
11:42:36	6945338	1140
11:42:37	6946478	1120
11:42:38	6947598	1120
11:42:39	6948718	1032
11:42:40	6949750	1076
11:42:41	6950826	1068
11:42:42	6951894	1016
11:42:43	6952910	1068
11:42:44	6953978	1072
11:42:46	6955050	1032
11:42:47	6956082	1060
11:42:48	6957142	1056
11:42:49	6958198	1028
11:42:50	6959226	1060
11:42:51	6960286	1080
11:42:52	6961366	1068
11:42:53	6962434	1088
11:42:54	6963522	1096
11:42:55	6964618	1068
11:42:56	6965686	1104
11:42:57	6966790	1100
11:42:58	6967890	1096
11:42:59	6968986	1132
11:43:01	6970118	1100
11:43:02	6971218	1140
11:43:03	6972358	1124
11:43:04	6973482	1116
11:43:05	6974598	1128
11:43:06	6975726	1100
11:43:07	6976826	1060
11:43:08	6977886	1088
11:43:09	6978974	1068
11:43:11	6980042	1076
11:43:12	6981118	1104
11:43:13	6982222	1084
11:43:14	6983306	1124
11:43:15	6984430	1144
11:43:16	6985574	1128
11:43:17	6986702	1164
11:43:18	6987866	1152
11:43:20	6989018	1160
11:43:21	6990178	1152
11:43:22	6991330	1124
11:43:23	6992454	1092
11:43:24	6993546	1060
11:43:25	6994606	1080
11:43:26	6995686	1024
11:43:27	6996710	1008
11:43:28	6997718	1008
11:43:29	6998726	996
11:43:30	6999722	968
11:43:31	7000690	968
11:43:32	7001658	980
11:43:33	7002638	964
11:43:34	7003602	976
11:43:35	7004578	988
11:43:36	7005566	968
11:43:37	7006534	996
11:43:38	7007530	1032
11:43:39	7008562	992
11:43:40	7009554	1044
11:43:41	7010598	1068
11:43:42	7011666	1056
11:43:43	7012722	1012
11:43:44	7013734	996
11:43:45	7014730	984
11:43:46	7015714	1012
11:43:47	7016726	1012
11:43:48	7017738	1020
11:43:49	7018758	1044
11:43:50	7019802	1032
11:43:51	7020834	1048
11:43:52	7021882	1076
11:43:53	7022958	1096
11:43:55	7024054	1052
11:43:56	7025106	1080
11:43:57	7026186	1076
11:43:58	7027262	1076
11:43:59	7028338	1064
11:44:00	7029402	1036
11:44:01	7030438	1056
11:44:02	7031494	1016
11:44:03	7032510	1012
11:44:04	7033522	1028
11:44:05	7034550	988
11:44:06	7035538	1020
11:44:07	7036558	1016
11:44:08	7037574	1028
11:44:09	7038602	1052
11:44:10	7039654	1048
11:44:11	7040702	1092
11:44:12	7041794	1064
11:44:13	7042858	1080
11:44:14	7043938	1100
11:44:16	7045038	1084
11:44:17	7046122	1100
11:44:18	7047222	1112
11:44:19	7048334	1080
11:44:20	7049414	1100
11:44:21	7050514	1112
11:44:22	7051626	1104
11:44:23	7052730	1096
11:44:24	7053826	1064
11:44:25	7054890	1072
11:44:26	7055962	1068
11:44:28	7057030	1036
11:44:29	7058066	1032
11:44:30	7059098	984
11:44:31	7060082	1004
11:44:32	7061086	1036
11:44:33	7062122	1048
11:44:34	7063170	1008
11:44:35	7064178	1024
11:44:36	7065202	1040
11:44:37	7066242	1016
11:44:38	7067258	1032
11:44:39	7068290	1028
11:44:40	7069318	1052
11:44:41	7070370	1016
11:44:42	7071386	1012
11:44:43	7072398	1020
11:44:44	7073418	1008
11:44:45	7074426	1040
11:44:46	7075466	1024
11:44:47	7076490	1044
11:44:48	7077534	1040
11:44:49	7078574	1048
11:44:50	7079622	1056
11:44:51	7080678	996
11:44:52	7081674	1016
11:44:53	7082690	984
11:44:54	7083674	1008
11:44:55	7084682	1032
11:44:56	7085714	1012
11:44:57	7086726	1040
11:44:58	7087766	1028
11:44:59	7088794	1060
11:45:00	7089854	1064
11:45:01	7090918	1068
11:45:02	7091986	1064
11:45:04	7093050	1044
11:45:05	7094094	1052
11:45:06	7095146	1040
11:45:07	7096186	1020
11:45:08	7097206	1000
11:45:09	7098206	1008
11:45:10	7099214	1024
11:45:11	7100238	1000
11:45:12	7101238	992
11:45:13	7102230	1024
11:45:14	7103254	1040
11:45:15	7104294	1068
11:45:16	7105362	1012
11:45:17	7106374	976
11:45:18	7107350	964
11:45:19	7108314	944
11:45:20	7109258	932
11:45:21	7110190	960
11:45:22	7111150	1012
11:45:23	7112162	1084
11:45:24	7113246	1084
11:45:25	7114330	1088
11:45:26	7115418	1108
11:45:27	7116526	1136
11:45:28	7117662	1148
11:45:29	7118810	1128
11:45:30	7119938	1080
11:45:32	7121018	1112
11:45:33	7122130	1092
11:45:34	7123222	1144
11:45:35	7124366	1124
11:45:36	7125490	1120
11:45:37	7126610	1156
11:45:38	7127766	1084
11:45:39	7128850	1104
11:45:40	7129954	1100
11:45:42	7131054	1076
11:45:43	7132130	1128
11:45:44	7133258	1068
11:45:45	7134326	1112
11:45:46	7135438	1104
11:45:47	7136542	1072
11:45:48	7137614	1112
11:45:49	7138726	1084
11:45:50	7139810	1012
